226.0GHz_dend_flux 226.0GHz_detected 93.0GHz_dend_flux 93.0GHz_detected _idx _index _name area_ellipse area_exact major_fwhm minor_fwhm position_angle radius rejected x_cen y_cen 226.0GHz_ellipse_peak 226.0GHz_ellipse_sum 226.0GHz_ellipse_rms 226.0GHz_ellipse_median 226.0GHz_ellipse_npix 93.0GHz_ellipse_peak 93.0GHz_ellipse_sum 93.0GHz_ellipse_rms 93.0GHz_ellipse_median 93.0GHz_ellipse_npix 45.0GHz_ellipse_peak 45.0GHz_ellipse_sum 45.0GHz_ellipse_rms 45.0GHz_ellipse_median 45.0GHz_ellipse_npix 226.0GHz_annulus_peak 226.0GHz_annulus_sum 226.0GHz_annulus_rms 226.0GHz_annulus_median 226.0GHz_annulus_npix 93.0GHz_annulus_peak 93.0GHz_annulus_sum 93.0GHz_annulus_rms 93.0GHz_annulus_median 93.0GHz_annulus_npix 45.0GHz_annulus_peak 45.0GHz_annulus_sum 45.0GHz_annulus_rms 45.0GHz_annulus_median 45.0GHz_annulus_npix 43.6GHz_ellipse_peak 43.6GHz_ellipse_sum 43.6GHz_ellipse_rms 43.6GHz_ellipse_median 43.6GHz_ellipse_npix 45.4GHz_ellipse_peak 45.4GHz_ellipse_sum 45.4GHz_ellipse_rms 45.4GHz_ellipse_median 45.4GHz_ellipse_npix 46.6GHz_ellipse_peak 46.6GHz_ellipse_sum 46.6GHz_ellipse_rms 46.6GHz_ellipse_median 46.6GHz_ellipse_npix 47.5GHz_ellipse_peak 47.5GHz_ellipse_sum 47.5GHz_ellipse_rms 47.5GHz_ellipse_median 47.5GHz_ellipse_npix 44.5GHz_ellipse_peak 44.5GHz_ellipse_sum 44.5GHz_ellipse_rms 44.5GHz_ellipse_median 44.5GHz_ellipse_npix 42.6GHz_ellipse_peak 42.6GHz_ellipse_sum 42.6GHz_ellipse_rms 42.6GHz_ellipse_median 42.6GHz_ellipse_npix 48.6GHz_ellipse_peak 48.6GHz_ellipse_sum 48.6GHz_ellipse_rms 48.6GHz_ellipse_median 48.6GHz_ellipse_npix 49.4GHz_ellipse_peak 49.4GHz_ellipse_sum 49.4GHz_ellipse_rms 49.4GHz_ellipse_median 49.4GHz_ellipse_npix 43.6GHz_annulus_peak 43.6GHz_annulus_sum 43.6GHz_annulus_rms 43.6GHz_annulus_median 43.6GHz_annulus_npix 45.4GHz_annulus_peak 45.4GHz_annulus_sum 45.4GHz_annulus_rms 45.4GHz_annulus_median 45.4GHz_annulus_npix 46.6GHz_annulus_peak 46.6GHz_annulus_sum 46.6GHz_annulus_rms 46.6GHz_annulus_median 46.6GHz_annulus_npix 47.5GHz_annulus_peak 47.5GHz_annulus_sum 47.5GHz_annulus_rms 47.5GHz_annulus_median 47.5GHz_annulus_npix 44.5GHz_annulus_peak 44.5GHz_annulus_sum 44.5GHz_annulus_rms 44.5GHz_annulus_median 44.5GHz_annulus_npix 42.6GHz_annulus_peak 42.6GHz_annulus_sum 42.6GHz_annulus_rms 42.6GHz_annulus_median 42.6GHz_annulus_npix 48.6GHz_annulus_peak 48.6GHz_annulus_sum 48.6GHz_annulus_rms 48.6GHz_annulus_median 48.6GHz_annulus_npix 49.4GHz_annulus_peak 49.4GHz_annulus_sum 49.4GHz_annulus_rms 49.4GHz_annulus_median 49.4GHz_annulus_npix
0.0018320181568890633 1 "" "" 45 25 226045 6.192513679870897e-11 2.180555555555381e-10 9.81008512351983e-06 8.037328354415824e-06 -167.71452490285085 3.7708088657700383e-06 0 290.916061262674 14.518172716057677 0.001364000141620636 0.001865162815159006 0.00033494875107229437 0.0004169037565588951 364.0 0.0002612600801512599 0.0001531762980791734 6.330061284926528e-05 0.00014761438069399446 125.0 5.187210626900196e-05 5.0269665573190626e-05 1.624371184290078e-05 3.176442260155454e-05 31.0 0.00024532221141271293 0.00027350808627137486 0.00012744792596114065 -0.00011942607670789585 2240.0 0.0001358070585411042 0.00039945510828222537 3.9926518329911466e-05 1.9528297343640588e-05 1888.0 6.799356197007e-05 0.0011259996694590896 1.9760024599076706e-05 8.95156517799478e-06 1628.0 0.00010355226550018415 9.600051178788776e-05 2.0684065417479905e-05 6.845754978712648e-05 31.0 5.925992809352465e-05 4.7741530577404903e-05 1.8150379874671206e-05 3.794310396187939e-05 31.0 3.8674319512210786e-05 1.682054433359665e-05 2.0192957331685685e-05 9.214199053531047e-06 31.0 7.039186311885715e-05 3.41985477385831e-05 3.5311327858083965e-05 1.5919311408651993e-05 31.0 0.00015559197345282882 0.00011580496359436645 3.5059237987280996e-05 6.760957330698147e-05 31.0 7.563282997580245e-05 3.405376429206265e-05 2.1281965524362148e-05 1.8692633602768183e-05 31.0 9.982150368159637e-05 8.796994428155094e-05 4.197414098505787e-05 4.860881745116785e-05 31.0 0.00012122126645408571 9.258572493189122e-05 5.5785589391278765e-05 5.661693285219371e-05 31.0 0.00013825319183524698 0.0015532976318807696 4.533344559423766e-05 2.539300567150349e-06 1628.0 0.0001466298708692193 0.002185338014128506 4.7510025587970644e-05 1.4949759133742191e-05 1628.0 0.00012181817146483809 0.0019081099732356625 3.767050115768031e-05 1.3828785085934214e-05 1628.0 0.0001312672538915649 0.001913404463411267 4.501973242413368e-05 1.127053201344097e-05 1628.0 0.00015595961303915828 0.001434952754351284 5.139184594715407e-05 -4.650475148082478e-06 1628.0 0.00013238923565950245 0.0024892479394990614 4.210304264477973e-05 2.9832404834451154e-05 1628.0 0.00013968251005280763 0.001809208885124839 5.048316134184432e-05 -7.882826480454241e-07 1628.0 0.00022515405726153404 0.002774956495292099 7.37622136446445e-05 -3.461630285528372e-06 1628.0
0.010742314821286632 1 "" "" 46 26 226046 4.970988927882647e-10 1.462499999999883e-09 4.736180941790289e-05 1.3363863231196752e-05 150.53416594567068 1.0683718342420775e-05 1 290.91670711397217 14.51819845915015 0.001091502490453422 0.01152518527153939 0.000270398707681655 0.0003789779148064554 2864.0 0.00022698882094118744 0.0010081819031917028 7.08793603685021e-05 0.00013638887321576476 1031.0 3.328507955302484e-05 8.201294265062295e-05 1.4794584003159006e-05 3.794215217567398e-07 257.0 0.000993511755950749 0.004220708447818411 0.00025843806970866104 -0.00010160772944800556 5632.0 0.0010559346992522478 0.002908944609472401 0.00013768354176206987 3.198399645043537e-05 3908.0 6.157397729111835e-05 0.0009646807079938799 2.3866048526289478e-05 -6.734394446539227e-06 2660.0 6.100185419199988e-05 6.535784528328592e-05 2.3943938878282097e-05 -9.269127986044623e-06 257.0 0.0001084471950889565 0.00010960989799762919 4.000265118973016e-05 -2.1631842173519544e-05 257.0 6.348660099320114e-05 0.00012639498635174182 2.6650673360504827e-05 -4.395276846480556e-06 257.0 9.60459146881476e-05 0.00018396024800542833 3.654392015590081e-05 -7.04271860740846e-06 257.0 7.48797829146497e-05 0.00011818910373406695 3.3492384014483255e-05 -5.983456503599882e-06 257.0 7.246653694892302e-05 4.398966283923193e-05 2.9166172303252624e-05 -2.8300679332460277e-05 257.0 0.00010941149230347946 0.0002455589691928134 4.566998312509413e-05 -5.604168563877465e-06 257.0 0.00011139377602376044 0.00029803671561854224 6.806206983395822e-05 -1.434814930689754e-05 257.0 0.0001419814070686698 0.0017033885637608391 4.105367492781159e-05 -8.365122084796894e-06 2660.0 0.00012682643136940897 0.0017047907887756608 4.7459345851872444e-05 -1.133485602622386e-05 2660.0 0.00010317379201296717 0.0012112188755933897 3.192234622686403e-05 -8.147282642312348e-06 2660.0 0.00013828031660523266 0.0015572030365537757 3.7938218085824866e-05 -1.0357294740970246e-05 2660.0 0.00011977754184044898 0.0019774307409558254 4.358956821047803e-05 -5.7404645303904545e-06 2660.0 0.00013417004083748907 0.0015443573302299273 4.1769156107384045e-05 -8.278526365756989e-06 2660.0 0.00013955488975625485 0.003067071016893212 5.0107473966930014e-05 2.029674760706257e-06 2660.0 0.00025053942226804793 0.004479402828161681 7.323409311917186e-05 -2.042629887455405e-08 2660.0
0.003509406785753929 1 "" "" 49 27 226049 8.79478655959471e-11 2.7152777777775605e-10 1.349436260669305e-05 8.298325014799354e-06 51.09565561570271 4.493799423569724e-06 1 290.916959576906 14.518185528458316 0.0012509884545579553 0.004187734605374281 0.0002068592118993176 0.0008079716935753822 512.0 0.0004346160276327282 0.000497001623757257 5.5368078787834176e-05 0.00035066972486674786 183.0 3.305555947008543e-05 4.444425558767414e-05 7.771122251646447e-06 1.7577291146153584e-05 45.0 0.002173977205529809 0.013994310018021318 0.0005492725343826629 0.0003996782470494509 2576.0 0.001113956212066114 0.004152968865868219 0.000252378082913156 0.00014644343173131347 2088.0 0.0002581530134193599 0.0018144290947887214 3.686729740331263e-05 9.8373038781574e-06 1724.0 2.728093932091724e-05 1.1473256604514106e-05 1.7942671366362804e-05 -1.360081228085619e-06 45.0 3.728714364115149e-05 2.3828089819731388e-05 2.377565760674904e-05 4.227826138958335e-06 45.0 8.758482726989314e-05 0.000105111379088079 1.612814937431441e-05 4.608784001902677e-05 45.0 0.00011634124530246481 0.00014567117410320423 3.808835251081831e-05 6.278230284806341e-05 45.0 6.247051351238042e-05 2.82660787757721e-05 2.375373737571053e-05 -3.7096057781127456e-07 45.0 1.4046154319657944e-05 2.427468480899521e-06 1.4196109673219063e-05 -1.0585143172647804e-05 45.0 6.775769725209102e-05 3.4177179928919266e-05 4.4009501216443354e-05 -8.800033356237691e-06 45.0 0.00012198369222460315 8.455161335987415e-05 4.456205622356767e-05 2.889813549700193e-05 45.0 0.00028605066472664475 0.001830811578272955 4.9416931782503425e-05 6.161973942653276e-06 1724.0 0.000309949042275548 0.002442687521283893 5.504776776658625e-05 1.5282672393368557e-05 1724.0 0.00023739715106785297 0.0025463555499782428 5.0926293532661305e-05 1.2053875252604485e-05 1724.0 0.0003008023777510971 0.0026639292109662486 5.686761621308706e-05 8.488825187669136e-06 1724.0 0.00023615137615706772 0.0020165619280720923 4.907973915823966e-05 8.200888260034844e-06 1724.0 0.0002702744386624545 0.0017621255401402873 4.453490675936426e-05 1.105671253753826e-05 1724.0 0.0002418011281406507 0.0030749241362521677 6.070970228788325e-05 9.422365110367537e-06 1724.0 0.0002884272253140807 0.004305382458606811 8.062920995347694e-05 1.74735723703634e-05 1724.0
0.007253627212061334 1 "" "" 50 28 226050 2.552457375663722e-10 4.6319444444440737e-10 2.396639810627784e-05 1.3560423145681325e-05 -160.65476353162907 7.655618466914047e-06 1 290.91707022719237 14.518192916892225 0.0014104010770097375 0.012685115106797686 0.0002606237493554803 0.0009009573259390891 1476.0 0.0002867692965082824 0.0009076871557476935 3.318688904780746e-05 0.000215691325138323 529.0 4.8849899030756205e-05 1.794555289197375e-05 1.624808800329706e-05 -9.077665708900895e-06 137.0 0.00666429428383708 0.011366331837601272 0.000583272194959722 0.00020440583466552198 3520.0 0.0031898661982268095 0.004473694182237357 0.0003859897149402107 0.0001288727216888219 2668.0 0.0003053987165912986 0.0009852589636770996 2.768772855199376e-05 -1.4648046544607496e-06 1988.0 5.247240551398136e-05 2.1641943174868476e-05 2.4939417461055392e-05 -1.628607788006775e-05 137.0 4.348885704530403e-05 4.092535221385302e-05 3.52282734783832e-05 -1.0422458217362873e-05 137.0 5.2858136768918484e-05 1.0785007082140515e-05 2.4822211042605914e-05 -2.6705867639975622e-05 137.0 7.849626854294911e-05 6.992506611378035e-05 4.061462433398695e-05 -2.3156499082688242e-05 137.0 9.537464939057827e-05 3.1851109782647685e-05 3.486056258622647e-05 -2.8413263862603344e-05 137.0 5.188455543247983e-05 5.140062251887058e-05 3.7613648695511994e-05 -1.693298872851301e-05 137.0 0.00011594203533604741 0.00014020187905675665 4.461448139896505e-05 -4.5317674448597245e-06 137.0 0.00013779581058770418 0.0001914028331173289 6.409874130218783e-05 -1.5820012322365073e-06 137.0 0.0002486783196218312 0.0012017846776348287 3.572220511367453e-05 8.822082691040123e-07 1988.0 0.00026280645397491753 0.001493703970287332 4.11069604462656e-05 -3.6225324606675713e-07 1988.0 0.0002969950146507472 0.001365704847576429 3.9895314987029444e-05 -4.207019628665876e-06 1988.0 0.00034212428727187216 0.0015925792008751939 4.5380176777856584e-05 -6.786704943806399e-06 1988.0 0.00029375075246207416 0.0015135208369282454 4.072148911140893e-05 -1.0443491191836074e-06 1988.0 0.0002807090349961072 0.0013910340226315236 3.669683706114081e-05 3.656539320218144e-06 1988.0 0.0002987524785567075 0.0021358644263510165 4.895537927372153e-05 -9.677587513579056e-07 1988.0 0.0002306835085619241 0.003036988734144541 7.001595349007616e-05 -5.083444648334989e-06 1988.0
0.004031398138082045 1 "" "" 51 29 226051 3.678363696244445e-11 1.1527777777776856e-10 8.786053446541706e-06 5.330627546867215e-06 -178.83404723967976 2.9062191891900677e-06 1 290.9168352281469 14.518189002375625 0.003208831651136279 0.004762324019172816 0.0004625234758241376 0.0022769421339035034 210.0 0.0008602982852607965 0.0003784211341257647 7.976424681317189e-05 0.0006176982424221933 77.0 8.678651647642255e-05 2.9820134779298225e-05 2.849038309303278e-05 2.566306466178503e-05 17.0 0.00802525132894516 0.05976202434221514 0.0024742979880187236 0.00231729494407773 2160.0 0.007905179634690285 0.025319458090156663 0.0018692789723405378 0.0009083444019779563 1836.0 0.0002514549414627254 0.001598355559534833 3.5209984072418735e-05 9.741347639646847e-06 1588.0 8.589219214627519e-05 2.1226429828073223e-05 3.588658737754817e-05 1.331072962784674e-05 17.0 0.0001328977377852425 6.630828984861354e-05 2.8277278202214077e-05 7.939490751596168e-05 17.0 6.298715743469074e-05 1.8986551435443356e-05 2.3254550760877658e-05 1.6843965568114072e-05 17.0 8.303966751554981e-05 5.298994908298944e-05 1.83175115946414e-05 6.259544898057356e-05 17.0 6.508111982839182e-05 2.6585666874743653e-05 1.4231536472115639e-05 2.954544106614776e-05 17.0 5.248386150924489e-05 2.174042510755982e-05 1.3232764649495306e-05 2.6594610972097144e-05 17.0 4.363305197330192e-05 1.4874451700374646e-05 4.165342326741292e-05 -3.3274886845902074e-06 17.0 0.0002219087618868798 5.981083112892121e-05 0.000104862586218098 -1.0896859521380975e-06 17.0 0.00027237244648858905 0.0014429495922015088 4.7239083278782924e-05 7.21261585567845e-07 1588.0 0.00028968582046218216 0.0022529485121378563 5.677395811983007e-05 1.5481235095649026e-05 1588.0 0.00023425965628121048 0.0017504339528389892 4.4564617680221684e-05 4.272708792996127e-06 1588.0 0.00029291995451785624 0.0018680454428426532 5.0738641755806274e-05 3.163068413414294e-06 1588.0 0.00022802769672125578 0.0019485427729907874 5.007421913474339e-05 9.89857562672114e-06 1588.0 0.0002486015437170863 0.0014986087458227864 4.550192572291167e-05 4.905375135422219e-06 1588.0 0.00019576193881221116 0.0023240760449002233 5.582107403354693e-05 5.164083631825633e-06 1588.0 0.0002884272253140807 0.0029516478801725143 7.358162147104696e-05 4.368025656731334e-06 1588.0
0.0017547594578930057 1 "" "" 52 30 226052 8.164981439781385e-11 2.562499999999795e-10 1.5080557331380807e-05 6.893746705229183e-06 46.127144343257186 4.329907644613469e-06 1 290.9165613570659 14.51819962919587 0.0007862515049055219 0.001959002565295176 0.0001665165220297316 0.0004000282206106931 468.0 0.00014567923790309578 0.00010224667507433802 3.91063447460798e-05 7.253733201650903e-05 171.0 2.0181969375698827e-05 4.394554327955231e-06 1.4071058290175453e-05 -1.181670722871786e-05 45.0 0.001894224900752306 0.006939037699734939 0.0005036542427386418 3.490916424198076e-05 2724.0 0.0008863990078680217 0.0018151893916758003 0.00021471653809508959 -5.711372068617493e-06 2160.0 4.649813854484819e-05 0.0002264155994256595 1.896277447186538e-05 -1.7180020222440362e-05 1784.0 4.587875446304679e-05 1.2954709177830567e-05 2.734888597265677e-05 -2.2194284611032344e-05 45.0 5.7846664276439697e-05 2.8723389188847466e-05 3.793320360608087e-05 -8.674205673742108e-06 45.0 2.546651376178488e-05 5.6858337904663185e-06 1.6181845927736696e-05 -1.5362276826635934e-05 45.0 6.822092836955562e-05 4.720124120095209e-05 3.580367885026408e-05 1.2841075658798218e-05 45.0 2.7480657081468962e-05 2.043370815455049e-05 2.0267890451797476e-05 4.8608922043058556e-06 45.0 8.331267054018099e-06 5.896152111134836e-07 1.7407522750005966e-05 -1.836059345805552e-05 45.0 8.964329754235223e-05 5.144877839149255e-05 5.150140597036865e-05 -1.814663119148463e-05 45.0 0.00014877866487950087 9.772590496737803e-05 7.94343620676978e-05 8.79337403603131e-06 45.0 7.096662739058957e-05 0.0004550018658658414 3.199654558891995e-05 -2.4755076083238237e-05 1784.0 0.00012080669694114476 0.00047266504373557125 4.073878656730163e-05 -3.535277573973872e-05 1784.0 8.257730951299891e-05 0.0006264515488388254 3.18058654892598e-05 -1.4835930414847098e-05 1784.0 0.00012502340541686863 0.0010218677052719223 4.0280545433470484e-05 -1.2737455108435825e-05 1784.0 6.829942867625505e-05 0.00039598235764371447 3.4004549020220896e-05 -2.3439921278622933e-05 1784.0 8.102347783278674e-05 0.00021785745474228954 2.7543958363670747e-05 -2.0942092305631377e-05 1784.0 0.00019213829364161938 0.0019519519993820473 5.232945570571762e-05 -4.548420747596538e-06 1784.0 0.00024015430244617164 0.0024863678941294256 7.066425189879818e-05 -1.3042565115028992e-05 1784.0
0.005583731316584014 1 "" "" 54 31 226054 4.348748917067599e-10 8.715277777777081e-10 3.2753347808492446e-05 1.6905427165983167e-05 58.3198433128712 9.992708046867175e-06 1 290.9166606044758 14.518218683621443 0.0007443642825819552 0.007895221348325977 0.00016322670858348197 0.0003007398918271065 2510.0 0.00022385924239642918 0.0008524783427553928 5.075010982449949e-05 0.00012349564349278808 909.0 2.6940853786072694e-05 1.4135978569283974e-05 2.109303971594148e-05 -2.163352291972842e-05 227.0 0.0015748983714729548 0.011042282925791982 0.00044520108874915044 7.441933848895133e-05 4316.0 0.0012038020649924874 0.0026668402420684163 0.0001981512388910109 1.2976987818547059e-05 3144.0 8.131194772431627e-05 0.0004533041681599915 1.9771424329339726e-05 -1.0866682714549825e-05 2236.0 5.002526813768782e-05 1.4281188272630595e-05 2.6920243166431875e-05 -3.340389594086446e-05 227.0 3.4740562114166096e-05 1.4120988651864533e-05 3.0364880312389166e-05 -4.015954618807882e-05 227.0 3.861125878756866e-05 3.38351376895822e-05 3.198836315090754e-05 -3.196726174792275e-05 227.0 5.065400546300225e-05 9.036682330524174e-05 3.4781778671298316e-05 -1.8718592400546186e-05 227.0 1.2881549082521815e-05 8.288668466408653e-06 2.7077558775917953e-05 -3.2114821806317195e-05 227.0 -9.641791621106677e-06 0.0 2.438193168798413e-05 -5.018750380259007e-05 227.0 0.0001480577193433419 0.00022338422082789986 5.817314483981742e-05 -1.3240291991678532e-05 227.0 0.00014421509695239365 0.0003221567282273353 6.504254746546713e-05 -1.092709044314688e-05 227.0 8.135472307913005e-05 0.0007329640595183839 3.095960436392009e-05 -9.460043656872585e-06 2236.0 0.00011487442679936066 0.001402186693217534 4.6881691429388476e-05 -1.4475724128715228e-05 2236.0 8.750522101763636e-05 0.0010094162552997145 2.9359608749272685e-05 -6.681165814370615e-06 2236.0 0.0001249043270945549 0.0013308501881527162 3.865768013027266e-05 -1.0640360414981842e-05 2236.0 8.726294618099928e-05 0.0009343478144229972 3.38944994740146e-05 -1.1383998753444757e-05 2236.0 0.00011863056715810671 0.0005209665549895 3.086210473209441e-05 -1.723765853967052e-05 2236.0 0.0002096460957545787 0.00246591463466289 5.502626262250458e-05 -7.619739335495979e-06 2236.0 0.00020420683722477406 0.002629257749987929 6.75344834558977e-05 -1.0637652849254664e-05 2236.0
0.0018524937685869406 1 "" "" 55 32 226055 4.005164254401383e-11 1.187499999999905e-10 1.067955663943265e-05 4.775123633951024e-06 -146.26861309019313 3.0325725386659255e-06 1 290.91703738828573 14.518204671828542 0.0013405205681920052 0.0023557696119856806 0.00014317078149372862 0.001031108433380723 230.0 0.0002766546094790101 0.00015010821673936678 2.0890979982141373e-05 0.00021442036086227745 85.0 1.3300511454872321e-05 2.151919689732879e-06 1.0502879202593327e-05 -4.094980340596521e-06 21.0 0.001235843519680202 0.00890483552055106 0.0003744000291931256 0.00038836163002997637 2328.0 0.0025669755414128304 0.002996083546776635 0.0002540678720345569 0.0001395416329614818 1940.0 0.0003053987165912986 0.001061836746547567 3.081638642977994e-05 3.3420565159758553e-06 1640.0 3.859581192955375e-05 9.404179888322888e-06 2.0500774047421764e-05 7.164997896325076e-06 21.0 -6.030349595675943e-06 0.0 2.191588114491597e-05 -4.096774136996828e-05 21.0 2.795292493829038e-05 8.770019702875376e-06 1.580036903208491e-05 4.78053470942541e-06 21.0 4.525169788394123e-05 1.319630139573062e-05 2.983525288229625e-05 -2.4887231120374054e-07 21.0 4.1307604988105595e-05 5.283041250099739e-06 2.387988196710459e-05 -2.1912921511102468e-05 21.0 2.1367206500144675e-05 2.198038004243703e-06 2.3576169805738222e-05 -1.4191074114933144e-05 21.0 5.7677581935422495e-05 1.3341148100752184e-05 3.16357194411245e-05 6.367963578668423e-06 21.0 7.544091204181314e-05 1.5178981448509827e-05 3.988044352809695e-05 -6.472128461609827e-06 21.0 0.0002486783196218312 0.0010534643840620333 3.954375107761667e-05 -2.734778718149755e-06 1640.0 0.00026280645397491753 0.0014257167297040223 4.4678095089525685e-05 3.2648526939738076e-06 1640.0 0.0002969950146507472 0.0013155449746536534 4.1626039981736154e-05 -1.88545936907758e-06 1640.0 0.00034212428727187216 0.0016500184933310328 5.051934289410453e-05 -4.760358024213929e-06 1640.0 0.00029375075246207416 0.0014239510601678125 4.528297280141334e-05 3.2708976505091414e-07 1640.0 0.0002807090349961072 0.0012669115594434426 3.871367695724364e-05 5.277884156384971e-06 1640.0 0.0002987524785567075 0.0020124426838301753 5.5574823592570635e-05 -1.9571098164306022e-06 1640.0 0.0002573617675807327 0.0028244690061487512 7.390841510572541e-05 6.76643878705363e-07 1640.0
0.0034855250932373134 1 "" "" 56 33 226056 1.3249400384782504e-10 4.430555555555201e-10 1.4697132092244078e-05 1.1478394296466824e-05 -143.95742591478336 5.515681045109947e-06 1 290.9156019220648 14.518214872818909 0.0009419518173672259 0.0036650298930713146 0.0002399448126687767 0.00045317690819501877 760.0 0.0003305893042124808 0.0002797365038848232 0.00010794535774064582 0.00012872731895186007 271.0 1.1236975296924356e-05 5.042093375422351e-06 8.947038328350841e-06 -7.370763341896236e-06 67.0 0.00046875252155587077 0.002079184764754146 0.00019656563152013886 -3.30133771058172e-05 2688.0 8.070451440289617e-05 7.582160157869045e-05 3.784028740521792e-05 -3.152154749841429e-05 2156.0 4.516624903772026e-05 0.0004391775703272276 1.574350777302975e-05 -4.027735485578887e-06 1760.0 3.0250863346736878e-05 2.0215327449884575e-05 2.017095505988845e-05 2.7947669423156185e-06 67.0 3.992572601418942e-05 2.6980485612037086e-05 3.159490339478327e-05 -1.7075844880309887e-05 67.0 5.5298332881648093e-05 4.37958682440715e-05 2.6623693624244893e-05 8.813091881165747e-06 67.0 4.54809887742158e-05 1.263638757675542e-05 2.3572865209116497e-05 -1.945555050042458e-05 67.0 4.008999530924484e-05 2.2122651602118053e-05 2.8655672653444205e-05 -9.86512895906344e-06 67.0 3.983447459177114e-05 1.809420294793258e-05 2.253283914106012e-05 -7.46320120015298e-06 67.0 9.963616321329027e-05 7.248012114965247e-05 5.629168599772372e-05 -9.601390956959222e-06 67.0 0.00012525632337201387 8.198733755400211e-05 9.492597781289294e-05 -1.4484170606010593e-05 67.0 8.813328167889267e-05 0.0005287433061600023 2.994958364025395e-05 -1.3217990272096358e-05 1760.0 0.0001320363226113841 0.0012895680566784578 3.997311386663998e-05 8.927884209697368e-07 1760.0 9.833801595959812e-05 0.0011554558949751306 2.9508902673157466e-05 1.2790919754479546e-06 1760.0 0.00010958181519526988 0.0013880124728623863 3.579181171121913e-05 2.2927383724891115e-06 1760.0 9.552320261718705e-05 0.0009476533073129809 3.3951890710462486e-05 -3.6789183468499687e-06 1760.0 8.208725921576843e-05 0.00039647661545659974 2.889612873851787e-05 -1.616691952222027e-05 1760.0 0.00011000219092238694 0.001921974350663275 4.740311586187131e-05 -1.6333291341652512e-06 1760.0 0.00018636076129041612 0.0029355570454576876 6.516566118674385e-05 5.107008291815873e-06 1760.0
0.0023321556097426264 1 "" "" 57 34 226057 1.8128052835414405e-10 4.53472222222186e-10 1.7631459315418708e-05 1.3091228742837413e-05 167.4932154364594 6.451736345216904e-06 1 290.91601097529747 14.518223768371636 0.0006547707598656416 0.0029700855166070934 0.0001240655205055068 0.0003012007800862193 1046.0 0.0001631494815228507 0.00017148196021317858 5.176319556959187e-05 4.5976954424986616e-05 373.0 3.2950185413938016e-05 5.183346357077394e-05 1.0615858029819678e-05 1.0469673725310713e-05 93.0 0.000380831043003127 0.0010712525532417512 0.00017185790286069664 -7.53458880353719e-05 2956.0 0.00019071469432674348 0.00046383478857715365 8.16351149861231e-05 -3.065304190386087e-05 2328.0 6.799356197007e-05 0.0014211969961766702 1.8368595024401578e-05 1.196816265292e-05 1836.0 3.4976132155861706e-05 2.9210812326300294e-05 2.4630878365739595e-05 -8.784399142314214e-06 93.0 3.52334973285906e-05 2.513300875347519e-05 2.0925623937060662e-05 -5.224232154432684e-06 93.0 1.8260585420648567e-05 6.359836701080042e-06 2.0847964091997186e-05 -2.2696349333273247e-05 93.0 7.319490396184847e-05 7.841338025280805e-05 4.207718628888743e-05 -1.3577941899711732e-05 93.0 9.211769793182611e-05 9.510875089031423e-05 3.693634291743882e-05 1.6912876162678003e-05 93.0 3.328467209939845e-05 6.614593762486432e-06 3.991181162118086e-05 -3.923445183318108e-05 93.0 9.167972166324034e-05 0.00012194372334157974 3.045199306206184e-05 1.4396400729310699e-05 93.0 0.00010786681377794594 0.00015730469190875778 3.719529498307555e-05 2.3236743800225668e-05 93.0 0.00010355226550018415 0.0017762181023186453 3.665302845597677e-05 1.361178328807e-05 1836.0 0.0001466298708692193 0.0018367741340935227 4.5785729934996686e-05 6.417384611268062e-06 1836.0 0.00010239439143333584 0.0019350545682617366 3.31422032844569e-05 1.249003798875492e-05 1836.0 0.00014664475747849792 0.0027378308063486694 4.3518054883536876e-05 1.80364768311847e-05 1836.0 0.00016430229879915714 0.0019482398328034111 5.023598903746367e-05 8.508131941198371e-06 1836.0 0.00011752910359064117 0.0016376637003147035 3.580192398150958e-05 1.1406732483010273e-05 1836.0 0.00012972665717825294 0.0027315225025810364 5.2019139023148196e-05 1.2518656149040908e-05 1836.0 0.00019777187844738364 0.0028648033164130103 6.991048266695125e-05 -3.203227834092104e-07 1836.0
